customer_id,segment,alert_level,financial_health,finshield_score,is_flagged,recommended_actions
C54166,Standard,CREDIT ALERT,CRITICAL,297.0,0,Offer Financial Planning Session
C54167,Highly Leveraged,NORMAL,GOOD,693.0,0,Continue Standard Monitoring
C54168,Active Investor,NORMAL,GOOD,600.0,0,Continue Standard Monitoring
C54169,Active Investor,NORMAL,GOOD,690.0,0,Continue Standard Monitoring
C54170,Strong Saver,NORMAL,GOOD,615.0,0,Continue Standard Monitoring
C54171,Strong Saver,FRAUD WATCH,GOOD,639.0,1,Manual Fraud Review
C54172,Highly Leveraged,WATCHLIST,POOR,413.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54173,Highly Leveraged,WATCHLIST,POOR,381.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54174,Highly Leveraged,NORMAL,EXCELLENT,761.0,0,Continue Standard Monitoring
C54175,Highly Leveraged,CREDIT ALERT,CRITICAL,285.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54176,Active Investor,WATCHLIST,POOR,337.0,0,Offer Financial Planning Session
C54177,Strong Saver,NORMAL,FAIR,562.0,0,Continue Standard Monitoring
C54178,Strong Saver,NORMAL,GOOD,679.0,0,Continue Standard Monitoring
C54179,Highly Leveraged,NORMAL,FAIR,552.0,0,Continue Standard Monitoring
C54180,Strong Saver,WATCHLIST,POOR,430.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54181,Active Investor,NORMAL,FAIR,554.0,0,Continue Standard Monitoring
C54182,Active Investor,CREDIT ALERT,CRITICAL,264.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54183,Highly Leveraged,NORMAL,GOOD,746.0,0,Continue Standard Monitoring
C54184,Standard,WATCHLIST,POOR,361.0,0,Offer Financial Planning Session
C54185,Strong Saver,NORMAL,GOOD,624.0,0,Continue Standard Monitoring
C54186,Highly Leveraged,WATCHLIST,POOR,422.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54187,Strong Saver,NORMAL,FAIR,471.0,0,Continue Standard Monitoring
C54188,Active Investor,NORMAL,GOOD,641.0,0,Continue Standard Monitoring
C54189,Strong Saver,NORMAL,GOOD,702.0,0,Continue Standard Monitoring
C54190,Highly Leveraged,WATCHLIST,POOR,429.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54191,Highly Leveraged,WATCHLIST,POOR,403.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54192,Strong Saver,NORMAL,GOOD,629.0,0,Continue Standard Monitoring
C54193,Active Investor,NORMAL,FAIR,578.0,0,Continue Standard Monitoring
C54194,Standard,WATCHLIST,POOR,366.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54195,Strong Saver,NORMAL,EXCELLENT,751.0,0,Continue Standard Monitoring
C54196,Strong Saver,WATCHLIST,POOR,445.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54197,Strong Saver,WATCHLIST,POOR,407.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54198,Strong Saver,WATCHLIST,POOR,341.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54199,Credit-Reliant,NORMAL,GOOD,693.0,0,Encourage Emergency Savings Buffer
C54200,Strong Saver,FRAUD WATCH,GOOD,686.0,1,Manual Fraud Review
C54201,Standard,NORMAL,GOOD,668.0,0,Continue Standard Monitoring
C54202,Active Investor,NORMAL,GOOD,600.0,0,Continue Standard Monitoring
C54203,Active Investor,NORMAL,FAIR,599.0,0,Continue Standard Monitoring
C54204,Credit-Reliant,WATCHLIST,POOR,380.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54205,Strong Saver,WATCHLIST,POOR,368.0,0,Offer Financial Planning Session
C54206,Active Investor,WATCHLIST,POOR,350.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54207,Strong Saver,NORMAL,GOOD,660.0,0,Continue Standard Monitoring
C54208,Highly Leveraged,WATCHLIST,POOR,425.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54209,Active Investor,NORMAL,FAIR,571.0,0,Continue Standard Monitoring
C54210,Highly Leveraged,NORMAL,GOOD,697.0,0,Continue Standard Monitoring
C54211,Highly Leveraged,WATCHLIST,POOR,413.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54212,Active Investor,WATCHLIST,POOR,342.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54213,Strong Saver,NORMAL,GOOD,668.0,0,Continue Standard Monitoring
C54214,Active Investor,NORMAL,GOOD,702.0,0,Continue Standard Monitoring
C54215,Highly Leveraged,NORMAL,GOOD,685.0,0,Continue Standard Monitoring
C54216,Strong Saver,NORMAL,FAIR,562.0,0,Continue Standard Monitoring
C54217,Strong Saver,WATCHLIST,POOR,329.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54218,Highly Leveraged,WATCHLIST,POOR,418.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54219,Active Investor,WATCHLIST,POOR,333.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54220,Highly Leveraged,NORMAL,GOOD,623.0,0,Continue Standard Monitoring
C54221,Strong Saver,WATCHLIST,POOR,417.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54222,Standard,NORMAL,FAIR,558.0,0,Continue Standard Monitoring
C54223,Strong Saver,CREDIT ALERT,CRITICAL,267.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54224,Strong Saver,NORMAL,FAIR,460.0,0,Continue Standard Monitoring
C54225,Credit-Reliant,WATCHLIST,POOR,412.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54226,Strong Saver,WATCHLIST,POOR,317.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54227,Strong Saver,NORMAL,FAIR,471.0,0,Continue Standard Monitoring
C54228,Strong Saver,NORMAL,FAIR,516.0,0,Continue Standard Monitoring
C54229,Highly Leveraged,NORMAL,GOOD,714.0,0,Continue Standard Monitoring
C54230,Highly Leveraged,NORMAL,GOOD,680.0,0,Continue Standard Monitoring
C54231,Highly Leveraged,NORMAL,FAIR,549.0,0,Continue Standard Monitoring
C54232,Strong Saver,CREDIT ALERT,CRITICAL,291.0,0,Offer Financial Planning Session
C54233,Strong Saver,WATCHLIST,POOR,422.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54234,Strong Saver,WATCHLIST,POOR,429.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54235,Standard,WATCHLIST,POOR,379.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54236,Strong Saver,WATCHLIST,POOR,408.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54237,Active Investor,NORMAL,GOOD,603.0,0,Continue Standard Monitoring
C54238,Active Investor,NORMAL,GOOD,715.0,0,Continue Standard Monitoring
C54239,Strong Saver,NORMAL,GOOD,658.0,0,Continue Standard Monitoring
C54240,Standard,CREDIT ALERT,CRITICAL,265.0,0,Offer Financial Planning Session
C54241,Strong Saver,NORMAL,GOOD,691.0,0,Continue Standard Monitoring
C54242,Highly Leveraged,NORMAL,GOOD,628.0,0,Continue Standard Monitoring
C54243,Highly Leveraged,NORMAL,FAIR,461.0,0,Continue Standard Monitoring
C54244,Strong Saver,NORMAL,GOOD,666.0,0,Continue Standard Monitoring
C54245,Highly Leveraged,NORMAL,GOOD,709.0,0,Continue Standard Monitoring
C54246,Highly Leveraged,NORMAL,GOOD,680.0,0,Continue Standard Monitoring
C54247,Strong Saver,WATCHLIST,POOR,416.0,0,Offer Financial Planning Session
C54248,Strong Saver,NORMAL,FAIR,471.0,0,Continue Standard Monitoring
C54249,Highly Leveraged,WATCHLIST,POOR,377.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54250,Standard,NORMAL,GOOD,714.0,0,Continue Standard Monitoring
C54251,Standard,NORMAL,GOOD,748.0,0,Continue Standard Monitoring
C54252,Strong Saver,NORMAL,GOOD,735.0,0,Continue Standard Monitoring
C54253,Active Investor,WATCHLIST,POOR,338.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54254,Highly Leveraged,NORMAL,GOOD,729.0,0,Continue Standard Monitoring
C54255,Active Investor,WATCHLIST,POOR,416.0,0,Offer Financial Planning Session
C54256,Strong Saver,NORMAL,GOOD,680.0,0,Continue Standard Monitoring
C54257,Highly Leveraged,WATCHLIST,POOR,421.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54258,Active Investor,WATCHLIST,POOR,326.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54259,Active Investor,WATCHLIST,POOR,392.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54260,Highly Leveraged,NORMAL,FAIR,536.0,0,Continue Standard Monitoring
C54261,Strong Saver,NORMAL,GOOD,625.0,0,Continue Standard Monitoring
C54262,Standard,NORMAL,FAIR,581.0,0,Continue Standard Monitoring
C54263,Active Investor,NORMAL,FAIR,558.0,0,Encourage Emergency Savings Buffer
C54264,Strong Saver,NORMAL,FAIR,487.0,0,Continue Standard Monitoring
C54265,Strong Saver,NORMAL,FAIR,561.0,0,Continue Standard Monitoring
C54266,Highly Leveraged,NORMAL,GOOD,692.0,0,Continue Standard Monitoring
C54267,Strong Saver,NORMAL,GOOD,625.0,0,Continue Standard Monitoring
C54268,Highly Leveraged,WATCHLIST,POOR,436.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54269,Strong Saver,NORMAL,GOOD,649.0,0,Continue Standard Monitoring
C54270,Active Investor,WATCHLIST,POOR,416.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54271,Highly Leveraged,NORMAL,GOOD,695.0,0,Continue Standard Monitoring
C54272,Strong Saver,WATCHLIST,POOR,391.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54273,Strong Saver,WATCHLIST,POOR,362.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54274,Standard,WATCHLIST,POOR,368.0,0,Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54275,Highly Leveraged,WATCHLIST,POOR,308.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54276,Highly Leveraged,WATCHLIST,POOR,397.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54277,Active Investor,FRAUD WATCH,GOOD,721.0,1,Manual Fraud Review
C54278,Highly Leveraged,NORMAL,GOOD,653.0,0,Continue Standard Monitoring
C54279,Highly Leveraged,NORMAL,GOOD,733.0,0,Encourage Emergency Savings Buffer
C54280,Standard,NORMAL,FAIR,590.0,0,Continue Standard Monitoring
C54281,Strong Saver,FRAUD WATCH,GOOD,673.0,1,Manual Fraud Review
C54282,Active Investor,NORMAL,GOOD,665.0,0,Continue Standard Monitoring
C54283,Strong Saver,NORMAL,GOOD,668.0,0,Continue Standard Monitoring
C54284,Strong Saver,NORMAL,FAIR,474.0,0,Continue Standard Monitoring
C54285,Highly Leveraged,WATCHLIST,POOR,433.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54286,Highly Leveraged,NORMAL,GOOD,676.0,0,Continue Standard Monitoring
C54287,Strong Saver,NORMAL,GOOD,610.0,0,Continue Standard Monitoring
C54288,Strong Saver,NORMAL,GOOD,688.0,0,Continue Standard Monitoring
C54289,Highly Leveraged,NORMAL,EXCELLENT,754.0,0,Continue Standard Monitoring
C54290,Strong Saver,WATCHLIST,POOR,431.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54291,Strong Saver,NORMAL,GOOD,696.0,0,Continue Standard Monitoring
C54292,Strong Saver,NORMAL,GOOD,699.0,0,Continue Standard Monitoring
C54293,Highly Leveraged,NORMAL,FAIR,597.0,0,Encourage Emergency Savings Buffer
C54294,Active Investor,WATCHLIST,POOR,316.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54295,Strong Saver,NORMAL,GOOD,711.0,0,Continue Standard Monitoring
C54296,Strong Saver,WATCHLIST,POOR,377.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54297,Highly Leveraged,CREDIT ALERT,CRITICAL,257.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54298,Strong Saver,NORMAL,FAIR,550.0,0,Continue Standard Monitoring
C54299,Strong Saver,NORMAL,GOOD,703.0,0,Continue Standard Monitoring
C54300,Strong Saver,NORMAL,FAIR,465.0,0,Continue Standard Monitoring
C54301,Highly Leveraged,NORMAL,GOOD,739.0,0,Continue Standard Monitoring
C54302,Active Investor,NORMAL,EXCELLENT,756.0,0,Continue Standard Monitoring
C54303,Active Investor,NORMAL,GOOD,634.0,0,Continue Standard Monitoring
C54304,Strong Saver,NORMAL,GOOD,738.0,0,Continue Standard Monitoring
C54305,Active Investor,NORMAL,FAIR,550.0,0,Continue Standard Monitoring
C54306,Highly Leveraged,NORMAL,GOOD,705.0,0,Continue Standard Monitoring
C54307,Strong Saver,NORMAL,GOOD,675.0,0,Continue Standard Monitoring
C54308,Strong Saver,NORMAL,GOOD,634.0,0,Continue Standard Monitoring
C54309,Standard,NORMAL,GOOD,682.0,0,Continue Standard Monitoring
C54310,Strong Saver,NORMAL,GOOD,706.0,0,Continue Standard Monitoring
C54311,Highly Leveraged,NORMAL,GOOD,680.0,0,Continue Standard Monitoring
C54312,Highly Leveraged,WATCHLIST,POOR,330.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54313,Strong Saver,WATCHLIST,POOR,323.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54314,Active Investor,WATCHLIST,POOR,338.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54315,Active Investor,NORMAL,GOOD,712.0,0,Continue Standard Monitoring
C54316,Active Investor,WATCHLIST,POOR,391.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54317,Strong Saver,WATCHLIST,POOR,411.0,0,Offer Financial Planning Session
C54318,Highly Leveraged,NORMAL,GOOD,684.0,0,Continue Standard Monitoring
C54319,Strong Saver,NORMAL,FAIR,572.0,0,Continue Standard Monitoring
C54320,Highly Leveraged,NORMAL,GOOD,701.0,0,Continue Standard Monitoring
C54321,Strong Saver,NORMAL,GOOD,662.0,0,Continue Standard Monitoring
C54322,Active Investor,WATCHLIST,POOR,346.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54323,Active Investor,WATCHLIST,POOR,313.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54324,Active Investor,NORMAL,FAIR,586.0,0,Continue Standard Monitoring
C54325,Highly Leveraged,NORMAL,GOOD,693.0,0,Continue Standard Monitoring
C54326,Highly Leveraged,WATCHLIST,POOR,399.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54327,Strong Saver,NORMAL,GOOD,670.0,0,Continue Standard Monitoring
C54328,Highly Leveraged,NORMAL,FAIR,460.0,0,Continue Standard Monitoring
C54329,Strong Saver,NORMAL,GOOD,654.0,0,Continue Standard Monitoring
C54330,Active Investor,WATCHLIST,POOR,350.0,0,Offer Financial Planning Session
C54331,Strong Saver,WATCHLIST,POOR,397.0,0,Offer Financial Planning Session
C54332,Strong Saver,NORMAL,EXCELLENT,773.0,0,Continue Standard Monitoring
C54333,Strong Saver,WATCHLIST,POOR,446.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54334,Strong Saver,NORMAL,FAIR,492.0,0,Continue Standard Monitoring
C54335,Highly Leveraged,NORMAL,GOOD,746.0,0,Continue Standard Monitoring
C54336,Highly Leveraged,WATCHLIST,POOR,326.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54337,Highly Leveraged,NORMAL,EXCELLENT,751.0,0,Continue Standard Monitoring
C54338,Strong Saver,NORMAL,GOOD,678.0,0,Continue Standard Monitoring
C54339,Active Investor,NORMAL,EXCELLENT,761.0,0,Continue Standard Monitoring
C54340,Highly Leveraged,NORMAL,GOOD,691.0,0,Continue Standard Monitoring
C54341,Active Investor,NORMAL,EXCELLENT,757.0,0,Continue Standard Monitoring
C54342,Highly Leveraged,NORMAL,FAIR,464.0,0,Continue Standard Monitoring
C54343,Strong Saver,NORMAL,GOOD,643.0,0,Continue Standard Monitoring
C54344,Strong Saver,WATCHLIST,POOR,343.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54345,Highly Leveraged,WATCHLIST,POOR,390.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54346,Highly Leveraged,NORMAL,GOOD,696.0,0,Continue Standard Monitoring
C54347,Highly Leveraged,NORMAL,GOOD,648.0,0,Continue Standard Monitoring
C54348,Strong Saver,NORMAL,GOOD,620.0,0,Continue Standard Monitoring
C54349,Strong Saver,WATCHLIST,POOR,417.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54350,Strong Saver,WATCHLIST,POOR,414.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54351,Strong Saver,NORMAL,FAIR,454.0,0,Continue Standard Monitoring
C54352,Active Investor,NORMAL,GOOD,625.0,0,Continue Standard Monitoring
C54353,Active Investor,WATCHLIST,POOR,440.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54354,Active Investor,WATCHLIST,POOR,374.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54355,Strong Saver,NORMAL,FAIR,468.0,0,Continue Standard Monitoring
C54356,Strong Saver,FRAUD WATCH,FAIR,575.0,1,Manual Fraud Review
C54357,Highly Leveraged,NORMAL,GOOD,654.0,0,Continue Standard Monitoring
C54358,Strong Saver,NORMAL,GOOD,625.0,0,Continue Standard Monitoring
C54359,Active Investor,NORMAL,GOOD,679.0,0,Continue Standard Monitoring
C54360,Highly Leveraged,WATCHLIST,POOR,381.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54361,Strong Saver,NORMAL,GOOD,694.0,0,Continue Standard Monitoring
C54362,Highly Leveraged,NORMAL,GOOD,684.0,0,Continue Standard Monitoring
C54363,Strong Saver,NORMAL,GOOD,724.0,0,Continue Standard Monitoring
C54364,Highly Leveraged,PRIORITY ALERT,POOR,370.0,1,Reduce Loan Exposure; Offer Financial Planning Session; Manual Fraud Review; Encourage Emergency Savings Buffer
C54365,Highly Leveraged,CREDIT ALERT,CRITICAL,253.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54366,Active Investor,WATCHLIST,POOR,300.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54367,Highly Leveraged,WATCHLIST,POOR,377.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54368,Strong Saver,NORMAL,GOOD,697.0,0,Continue Standard Monitoring
C54369,Strong Saver,NORMAL,GOOD,735.0,0,Continue Standard Monitoring
C54370,Strong Saver,WATCHLIST,POOR,337.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54371,Standard,WATCHLIST,POOR,425.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54372,Strong Saver,NORMAL,GOOD,688.0,0,Continue Standard Monitoring
C54373,Highly Leveraged,NORMAL,FAIR,571.0,0,Continue Standard Monitoring
C54374,Highly Leveraged,WATCHLIST,POOR,379.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54375,Strong Saver,NORMAL,GOOD,707.0,0,Continue Standard Monitoring
C54376,Strong Saver,NORMAL,GOOD,681.0,0,Continue Standard Monitoring
C54377,Highly Leveraged,CREDIT ALERT,CRITICAL,298.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54378,Active Investor,NORMAL,GOOD,621.0,0,Continue Standard Monitoring
C54379,Active Investor,NORMAL,GOOD,700.0,0,Continue Standard Monitoring
C54380,Highly Leveraged,NORMAL,GOOD,668.0,0,Encourage Emergency Savings Buffer
C54381,Highly Leveraged,NORMAL,GOOD,746.0,0,Continue Standard Monitoring
C54382,Active Investor,WATCHLIST,POOR,393.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54383,Highly Leveraged,WATCHLIST,POOR,340.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54384,Strong Saver,WATCHLIST,POOR,351.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54385,Highly Leveraged,NORMAL,GOOD,708.0,0,Continue Standard Monitoring
C54386,Active Investor,NORMAL,GOOD,629.0,0,Encourage Emergency Savings Buffer
C54387,Strong Saver,NORMAL,GOOD,619.0,0,Continue Standard Monitoring
C54388,Active Investor,NORMAL,FAIR,564.0,0,Encourage Emergency Savings Buffer
C54389,Highly Leveraged,NORMAL,FAIR,452.0,0,Continue Standard Monitoring
C54390,Highly Leveraged,WATCHLIST,POOR,356.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54391,Strong Saver,NORMAL,GOOD,748.0,0,Continue Standard Monitoring
C54392,Highly Leveraged,WATCHLIST,POOR,373.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54393,Strong Saver,WATCHLIST,POOR,408.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54394,Active Investor,WATCHLIST,POOR,311.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54395,Standard,NORMAL,GOOD,697.0,0,Continue Standard Monitoring
C54396,Active Investor,NORMAL,FAIR,485.0,0,Continue Standard Monitoring
C54397,Strong Saver,WATCHLIST,POOR,412.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54398,Active Investor,WATCHLIST,POOR,425.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54399,Active Investor,NORMAL,FAIR,530.0,0,Continue Standard Monitoring
